id,reduced_formula,spacegroup
mp-1215576,YbSm4S5,166
mp-1080486,TiFeP,189
mp-684675,V12P7,174
mp-1217829,TaTiSe4,10
mp-1025039,PbS2,140
mp-560558,CsCdAuS2,67
mp-25233,V2O5,63
mp-763007,Mn2OF3,38
mp-625576,Mo(HO2)2,1
mp-1222359,LuMn6GaGe5,183
mp-865840,Ti2TcIr,225
mp-27207,K2MgCl4,139
mp-1069042,Eu(ZnSb)2,164
mp-1207003,La2Cu2I,187
mp-29584,K4BeAs2,166
mp-1217832,TaTiNi6,187
mp-754671,YScO2,166
mp-1226836,Ce3SbAs2,71
mp-1182885,AlCu4,198
mp-22526,LiCoO2,166
mp-504510,MgV2O6,12
mp-1216925,TmTiFe11,44
mp-1212435,HfFeSb,62
mp-1188857,NbNiB2,62
mp-1221974,MgMnTe4,14
mp-5594,Sc2Si2O7,12
mp-1205493,Y3(AgSn)4,71
mp-1208551,Tb(ZnP)3,194
mp-1184966,Li2CdPt,225
mp-754122,LiNiPO4,148
mp-2554,Al3V,139
mp-1008528,B2AsP,115
mp-9755,HfGeO4,88
mp-1222488,LuAlFe,38
mp-1216824,Tl8SnTe6Pb,87
mp-12023,MnCu2SiS4,31
mp-1094140,MnGe2,140
mp-1114362,Rb2NaAsCl6,225
mp-1079564,EuCu4P3,123
mp-1069937,Ba(SbRu)2,139
mp-1030136,Te6MoW3S2,156
mp-1102078,DyNi3,166
mp-1009133,MnCo,221
mp-1225365,Eu2BPd6,123
mp-9084,CsGdS2,166
mp-1226733,CdHgSe2,160
mp-1104399,Dy3Pd4,148
mp-1225916,CsCNO,46
mp-567538,YbCu2,74
mp-7950,ThSeO,129
mp-1078938,YAl2Pd5,139
mp-20621,NbInS2,187
mp-864800,Yb2PdAu,225
mp-2812,HoFe5,191
mp-1222275,LiTlO2,123
mp-1246243,Ca8Mn3N8,12
mp-1102237,Lu2Ga8Fe,123
mp-1079428,Sm(BIr)2,70
mp-31096,Li3AlH6,148
mp-2580,NbB,63
mp-1018073,HoGa,63
mp-761087,NaTiO2,227
mp-995122,NbS2,164
mp-975176,Rb2HgAu,225
mp-20021,DySn2,63
mp-1112676,Cs2LiSbCl6,225
mp-12170,La2SnS5,55
mp-1189767,La5Tl3,140
mp-865217,YbThRh2,225
mp-864618,BaHg2Pb,225
mp-755281,VCrO3,1
mp-1225895,CsRb,65
mp-20721,NpTeAs,129
mp-558528,La2TiZnO6,14
mp-1224489,Hf10VSb5,97
mp-1019255,SmTlCd,194
mp-571222,CsBr,225
mp-1185376,LiLaTl2,225
mp-1342,BaO,225
mp-1218409,SrCaAl2(SiN3)2,1
mp-781712,Na2SnO2,19
mp-23051,NbSeI,216
mp-1217761,SrSmCoO4,107
mp-10334,Pr(CdP)3,194
mp-1218857,Sr2Al3Ge,187
mp-28144,SiBi2O5,36
mp-1218098,SrNdFeO4,107
mp-1184082,Er2ZnHg,225
mp-1184659,GdDyIn2,225
mp-12860,Na3Cu2SbO6,12
mp-567278,Sr(Si3N4)2,44
mp-1222679,Li2MnBr4,74
mp-862983,InCl3,194
mp-1114267,K2InCuCl6,225
mp-559450,FeF3,227
mp-752401,Rb2ZrO3,9
mp-10516,Dy6FeTe2,189
mp-973166,NaCd3,194
mp-1018953,PuSbTe,129
mp-1221679,MnCoP2,26
mp-1184573,HfTaRu2,225
mp-1220217,NdGa3Ag,107
mp-30367,Ca5Au2,15
mp-10118,Mn3B4,71
mp-1068807,EuSi3Rh,107
mp-1084757,LaNiSn2,63
mp-10444,Ca2Al2O5,46
mp-1542758,SrMoO3,12
mp-1186776,SrTl3,194
mp-20917,U2Fe3Ge,194
mp-1113515,Cs2LiEuCl6,225
mp-743,RbN3,140
mp-550959,KNiIO6,149
mp-1176712,LiFe7O7F,38
mp-676284,YAgSe2,8
mp-1106280,Ca5Sn3H,140
mp-690495,Fe5SnO8,166
mp-996992,LiAgO2,12
mp-1102901,NdNiP,194
mp-1228509,Ba2In3Au,8
mp-1229100,Ag2Se,225
mp-557232,KSmPdO3,12
mp-1188849,LiNdGe2,62
mp-1102297,BaGdCuS3,63
mp-1208922,Sm2NiPtO6,14
mp-972892,MgHg5,38
mp-1216878,U3Ni3(SnSb)2,199
mp-1215730,Zn3InAgS5,1
mp-755213,YbCO3,62
mp-2879,SrSnO3,62
mp-1555,V3Sb,223
mp-1147586,SrCu2GeS4,121
mp-1187201,Ta2VRe,225
mp-12360,AgSbTe2,166
mp-1277771,La2TiCrO6,2
mp-1222161,Mn4FeGe3,162
mp-1246970,Ca4PbN4,2
mp-752615,Li4(CuO2)3,8
mp-849636,SrTaNO2,5
mp-1077340,HoNi4Au,216
mp-2877,Nd(CuSi)2,139
mvc-7302,Mg(BiO2)2,12
mp-624492,Li(Fe3Ge2)2,166
mp-1523336,BaEuGdSbO6,216
mp-1220225,NdCuAg,12
mp-1188959,Sr2LuNbO6,14
mp-1211285,KTa(PO4)2,12
mp-1207864,VH3CO5,2
mp-10858,Lu(BC)2,127
mp-861944,KNaPrTaO5,129
mp-1228925,AlCdSbTe,160
mp-1114495,Rb3EuCl6,225
mp-862854,PaPd3,194
mp-569109,MnBiSe2I,12
mp-753970,Li4V3CrO8,2
mp-4337,Dy(GeRh)2,139
mp-756746,Rb4PbO4,2
mp-10970,LiErO2,14
mp-1103535,Yb(CoGe)6,191
mp-1184951,Li2GePt,225
mp-1220613,Nb6CdSe8,147
mp-1226557,CePr4O10,87
mp-1221948,MnGaIr2,123
mp-1209778,Pr3HfSb5,193
mp-1187031,SmTmIn2,225
mp-13365,SrZn2,194
mp-558255,VAg2PO6,12
mp-1079033,Sm(NiAs)2,129
mp-29488,Na2ZnO2,14
mp-1106274,La(Co2B)6,166
mp-1216177,Y4UPd15,123
mp-1173972,Li3Mn2O5,2
mp-1084759,TbSnRh,189
mp-1187847,YEr3,194
mp-861982,PaGa3,221
mp-1218948,SnP,164
mp-1225178,Er(Co5Mo)2,71
mp-850193,HoBO3,2
mp-1553,HoNi5,191
mp-1226065,CoNi5S8,216
mp-3748,AlCuO2,166
mp-1111571,K2TlRhF6,225
mp-998739,MgTlF3,221
mp-1222745,Li2FeCl4,74
mp-19331,MnNiO3,148
mp-2574,ZrO2,137
mp-1018072,KTiS2,160
mp-761281,FeSbO4,109
mp-29623,SrZnBi2,139
mp-978849,Sm3Mg,139
mp-1025379,Tb2B4C,71
mp-21395,CrO2,58
mp-1114394,Rb2ScInF6,225
mp-1226637,CeAl2Ag3,65
mp-561446,BaCa(GaO2)4,44
mp-12012,KPrGeSe4,4
mp-5350,Zn(GaS2)2,82
mp-11800,Co3Se4,12
mp-1183474,CaAcAu2,225
mp-3037,UTeO,129
mp-8630,SbIrS,198
mp-554626,Ba(BrO3)2,15
mp-1212090,HoNiSn4,65
mp-22614,NaFe(GeO3)2,15
mp-1224035,K2SrCl4,9
mp-643791,RbP(HO2)2,11
mp-1228855,CsRb2Au7,38
mp-11370,ErIn,221
mp-1184612,Hf2TcNi,225
mp-997180,VCuO2,194
mp-29973,SrN,12
mp-1212752,EuLuCuS3,63
mp-1018721,HfO2,137
mp-570722,NbI3,193
mp-1186013,MnPd3,194
mp-1188059,ZrGaRu2,225
mp-862473,Sc2AgRu,225
mp-989571,Cs2NaInCl6,225
mp-1220785,NaLaTi2O6,31
mp-755266,Li4Ti3O8,12
mp-1113059,Cs2KAlCl6,225
mp-1221928,MnCu2Sn3S8,166
mp-1328,SrRh2,227
mp-1224271,HfTeSe,156
mp-762624,Li2Mn(NiO3)2,5
mp-11794,AlAgO2,33
mp-1173050,Nb2SiTe4,2
mp-766454,TiO2,12
mp-11557,ScRe2,194
mp-22721,Mo6PbSe8,148
mp-675419,LiPrS2,9
mp-1183207,Ba2AgBi,225
mp-1176451,Mn5VO12,12
mp-11498,MgTl,221
mp-284,AlCo,221
mp-1220865,NaSm2Se3,71
mp-1227536,Bi4I3Br,36
mp-766142,LiFe5O5F,38
mp-1222352,LiTiRhO4,74
mp-754080,LiV3Zn2O8,166
mp-1219590,RbMgNiF6,74
mp-5061,Li5ReO6,12
mp-1187972,Yb3Sn,194
mp-865335,Lu2NiRu,225
mp-865991,YbSmZn2,225
mp-1232096,Nd2MgS4,227
mp-13982,CdCu2GeS4,31
mp-971673,BiS2,12
mp-1111501,K3AsF6,225
mp-1077154,SmCu2,74
mp-27167,Sn2IF3,20
mp-7298,Li(CuP)2,139
mp-12359,AgSbTe2,123
mp-863076,NbBiO4,5
mp-1218344,Sr3LaCuRuO8,38
mp-1223879,InGa3N4,156
mp-4938,ScCo3B2,191
mp-3726,Li2GaPt,216
mp-864951,MnAlOs2,225
mp-1223727,InTe5Pb4,139
mp-861980,PaGaTc2,225
mp-975786,Li2TmTl,225
mp-570786,KNa2,194
mp-1188855,Sm2Ga2Co5,166
mp-7342,Sm3Ir,62
mp-1023937,WS2,187
mp-1206837,Sm2CuGe6,38
mp-31160,CaZnSn,186
mp-1822,TiAs,194
mp-1025450,CeFeSi2,63
mp-1638,SrAl2,227
mp-1095186,K(NpSe3)2,71
mp-8514,BaNd2PdO5,127
mp-20614,EuMnO3,62
mp-10087,CeScSi,139
mp-1226105,CsAlFe3(SiO4)3,1
mp-1027483,Mo2Se3S,156
mp-1227162,CaYb3Mn4O12,6
mp-549490,KNb4O5F,123
mp-1505,TmMg,221
mp-20723,Ca2PbAu2,127
mp-1215358,Zr4MoC5,166
mp-1094475,MgZn,38
mp-27810,Ba(GeAs)2,105
mp-30712,Sm2Zn17,166
mp-1218235,SrGdNiO4,107
mp-1214433,BaGe(AsO4)2,12
mp-1098,Yb4As3,220
mp-610469,CeBiS2O,129
mp-626708,Co(HO)2,1
mp-558632,KNaSO4,156
mp-28863,Y6OsI10,2
mp-1226730,CdH6(NCl)2,5
mp-11902,Ba2GeSe4,11
mp-1224615,GdDyNi2,38
mp-1208210,Tl3AsF6,12
mp-570816,Ho5Ga3,193
mp-1206215,Er4Ni2C5,25
mp-756784,LiSbS2,123
mp-1187574,YbMgRh2,225
mp-753053,Li2VF4,74
mp-1104276,ErNi4,12
mp-1025409,TmPt,62
mp-558128,KNd2NbO6,12
mp-1102423,CeAlAu,62
mp-865368,Tm2NiOs,225
mp-1188555,Y6GaCo2,71
mp-1186225,NbOs3,221
mp-752669,CeHfO4,15
mp-3803,Ta4AlC3,194
mp-867873,LiTm2Al,225
mp-1228775,Ba3WO6,1
mp-29624,Mg2Al2Se5,164
mp-978907,TbTlAg2,225
mp-753124,Ba5Bi3O11,38
mp-1029281,Te3MoWSe,156
mp-550807,MnInO3,194
mp-1189342,Zr5TePb3,193
mp-557438,Sm2Ti3(BiO6)2,139
mp-1519152,BaSrYNbO6,2
mp-4230,Sc3TlC,221
mp-1188575,Sm5Bi3,193
mp-1080821,BaF3,11
mp-973185,ScAgO2,166
mp-6072,TmMn6(GaSn2)2,191
mp-1187203,Ta3Re,225
mp-1077776,ScB2Ir3,191
mp-30293,Sr2GeSe4,40
mp-621132,PrInAu,189
mp-31423,Ho3(CuSi)4,71
mp-1105797,Lu2InAu2,136
mp-8260,NaGdS2,166
mp-1207922,U3TaSb5,193
mp-975284,RbIrO3,221
mp-1223873,HoSc(BO3)2,148
mp-867849,Ca2TlCd,225
mp-999455,NaSmS2,166
mp-28019,NbCrSe5,11
mp-570611,PrInAu2,225
mp-1177082,Li5MnF8,65
mp-1113425,Cs2YAgF6,225
mp-635,ScRh3,221
mp-1215357,ZrAlCo,38
mp-1227420,BaSrMn2O6,194
mp-753783,Li5InO4,59
mp-1102754,U3(FeGe)4,71
mp-14209,LiYGe,189
mp-1187897,Yb2MgTl,225
mp-20586,VCo2Si,225
mp-6543,VAg(PSe3)2,5
mp-989517,Cs2SBrCl6,225
mp-1176477,Mn2O3F,74
mp-1221498,Mo2C,164
mp-1228308,Ba2TaCoO6,225
mp-1828,ThOs2,227
mp-6841,Ba4NaCu(CO5)2,121
mp-862655,Ru3W,194
mp-1112922,Cs2SbAuI6,225
mp-1114399,KRb2AuF6,225
mp-554144,K3Mn2F7,139
mp-571335,ThBi2,129
mp-865756,YbGaPd2,225
mp-1221069,NaDy(WO4)2,82
mp-1114594,Rb2NaPrBr6,225
mp-3250,Ni2SbTe2,194
mp-28657,Na2MgCl4,55
mp-568671,V5Si3,140
mp-1186923,Re3Rh,194
mp-1533,Nd3Tl,221
mp-1206658,K3HoF6,225
mp-10889,La3Al,221
mp-1118832,Ca2WN2,2
mp-12054,Cr2B3,63
mp-981699,SmZnIn,194
mp-1113354,Cs2CuSbBr6,225
mp-865150,MgCdAu2,225
mp-1112721,Cs2KPrCl6,225
mp-1941,GaNi,221
mp-1224009,In3GaN4,156
mp-865465,VCo2Ge,225
mp-1187891,Yb2GeAu,225
mp-1205607,TmSiOs2C,63
mp-862291,BeGaRh2,225
mp-1183810,DyLuCu2,225
mp-1102311,Sc3(CuGe)4,71
mp-1228955,Cs4Na2ScGaF12,166
mp-1217788,Ta10Al6B,162
mp-1174022,Li3MnCoO5,1
mp-1205316,BaAgSb,194
mp-763,MgB2,191
mp-27635,Rb2SnI6,225
mp-1519242,SrPrEuNbO6,2
mp-863709,Ir3Rh,139
mp-1102743,ZnS2,205
mp-1113382,Rb2PrCuCl6,225
mp-975729,Pr(BRu)2,70
mp-19877,ZrNi2Sn,225
mp-866021,EuInAu2,225
mp-758949,Li2VGa3O8,1
mp-1186231,NbIr3,194
mp-1207463,Zn3(SnPt)2,194
mp-1077443,NdScSb,139
mp-1030723,Te2Mo3W(SeS2)2,156
mp-1225055,Er2Co3Cu,166
mp-983123,HfMgAu2,225
mp-3614,KTaO3,221
mp-558798,BiPO4,11
mp-755223,Li3Ni4SnO8,12
mp-4034,LaTe2Se,63
mp-752973,LiMnF4,9
mp-1188155,ReP3,62
mp-20959,Ce2InGe2,127
mp-1079085,LuInPd,189
mp-30364,BaAu5,191
mp-9055,LiAlPdF6,163
mp-865230,TmMgRh2,225
mp-2311,NbO,221
mp-1176407,Na2Co3O4,15
mp-22875,TlBr,221
mp-864630,LiMg2Hg,225
mp-1104011,CsGdCdTe3,63
mp-1188757,Y3Os,62
mp-2252,ScB2,191
mp-1008511,BaGaCu2,166
mp-31172,Ca5Ag3,140
mp-976949,Lu3In,221
mp-1072798,ErAlZn,194
mp-1077470,CaNiGe,129
mp-1228920,CsFeCuF6,74
mp-20214,UGa3,221
mp-1187471,ThBi3,221
mp-1224821,Ga4Ni3Pd,146
mp-8221,ZrAsRu,189
mp-1306070,V3(O2F)2,2
mp-1023953,MoSeS,156
mp-3070,Na2CO3,12
mp-1208024,Tm12Co5Bi,71
mp-19312,BaTb2NiO5,71
mp-972810,SiTc2W,225
mp-1217991,TaCu3(TeSe)2,35
mp-24149,LiCe2HO3,71
mp-1102613,La3(ZnPt)4,71
mp-1014231,Hf2Zn,139
mp-1188836,V5B3,140
mp-2695,Sb2Os,58
mp-1104026,Be(B6C)2,166
mp-22339,ThCoSn,189
mp-1187823,Tm2InHg,225
mp-21491,Y3GaCo3,63
mp-11514,NbPt2,71
mp-8308,Ca3Ni7B2,166
mp-568501,SrCdBi2,139
mp-1029334,Zn2SbN3,36
mp-1221721,MnZn(InS2)4,8
mp-1186011,MnV2Fe,225
mp-21113,Y(FeGe)2,139
mp-1070713,InNi3N,221
mp-1554,KTe,189
mp-997030,CaAgO2,123
mp-18956,SmCrO4,141
mp-1215245,ZrTi(NiH3)2,38
mp-862846,CaLaHg2,225
mp-766094,NbO2F,19
mp-8573,BaTbF6,67
mp-7623,MgAs4,92
mp-1209865,NbSeBr,216
mp-570074,Sc3IrC4,12
mp-4096,CeAlO3,140
mp-1024067,Na2ZnS2,14
mp-1227293,Ca4Tl2CO9,44
mp-20890,Eu(FeAs)2,139
mp-1102140,NdSiIr,198
mp-1095099,LiPtF6,148
mp-1418,FeNi3,221
mp-1518998,KSmEuWO6,216
mp-1113798,Rb2AgBiF6,225
mp-20271,LaAgSb2,129
mp-29992,AsPbF7,2
mp-1078585,GdAl,63
mp-1177942,Li2Hf2O5,15
mp-1224321,HfAlZn,74
mp-567981,CrGaCo2,225
mp-1224988,Gd2InAg,123
mp-865615,GaSiRu2,225
mp-1079935,LiCaH3,167
mp-13020,Ti5CuSb2,140
mp-23710,MgH2,136
mp-31185,MnAlFe2,225
mp-2845,SbPt,194
mp-866226,CaTmPt2,225
mp-1102935,HoSiPt,62
mp-1187064,Th3In,221
mp-1226499,CeLuAl4,216
mp-754559,Li4Fe3OF11,1
mp-1077347,UPt4Au,216
mp-973053,ScH3,225
mp-1106051,Y3Cu3Sb4,220
mp-755724,Li3V2NiO6,12
mp-1101043,TiAl2O5,36
mp-1218346,SrCa,65
mp-862915,Er2Mg,63
mp-1186249,Nd2InHg,225
mp-756579,Li2AlCoO4,7
mp-1103264,ZrV2,194
mvc-15544,Mg2FeN2,12
mp-1187099,Sr2TlHg,225
mp-1225362,Dy2CO5,63
mp-22116,EuGe2,164
mp-617543,Th(InBr3)2,15
mp-342,SmTe,225
mp-1226986,Cd3(InTe3)2,5
mp-1217684,Tb2TeS2,71
mp-971787,VBr2,164
mp-1217282,Th4AgPd,97
mp-18762,Na4CoO3,9
mp-1224910,FeNiTe4,14
mp-19178,CoAgO2,194
mp-1223574,KFeSn3O8,8
mp-1274844,LiCr2O3,1
mp-31081,Sc(MnAl2)4,139
mp-1184739,HoCdRh2,225
mp-865519,YTaRu2,225
mp-555359,KMnF3,140
mp-15973,Cr2HgS4,227
mp-1112945,Cs2NdAgCl6,225
mp-1216230,Y(Fe5Mo)2,71
mp-553000,BaCo2(AsO4)2,2
mp-1113404,Rb2InCuBr6,225
mp-16337,Ga2HgTe4,82
mp-3262,Tm(CoSi)2,139
mp-865225,TmMgAu2,225
mp-19367,NaCr(SiO3)2,15
mp-1221135,Na5CoCO5,25
mp-557533,Cs2TlVF6,225
mp-1207207,Rb(AsIr)2,139
mvc-5710,Zn2CuIrO6,14
mp-1079388,Nd(BRu)2,70
mp-9068,K2NaAlP2,72
mp-1219475,Sb2Te2Se,160
mp-1217962,SrSmAlO4,107
mp-1223267,La2(MgAg3)3,21
mp-45,Ca,225
mp-1232280,SmS2,14
mp-864893,NdAgHg2,225
mp-1189957,Ta3RhS6,182
mp-7881,Sr(CdGe)2,139
mp-5960,Ca3UO6,14
mp-7459,Te2Mo,11
mp-1100795,ZrCl3,2
mp-3208,ZrGeTe,129
mp-865932,Li2CePb,225
mp-1219178,Sm3ErS4,47
mp-1078183,CaNi5H,8
mp-558826,KHoBeF6,11
mp-1205833,Ba2NbRhO6,225
mp-1206041,Cs3VF6,225
mp-753349,LiTiSiO4,63
mp-7144,Sm3AlC,221
mp-672340,LiIn2Ru,225
mp-1101871,Sm2Ga8Co,123
mp-1215258,ZrBeB,187
mp-9899,BaAgP,194
mp-775762,AgPO3,14
mp-754161,Rb3HoO3,12
mp-31453,NbSbRh,216
mp-12746,Ce2Ga10Pd,139
mp-1218474,Sr3Fe2RuO9,123
mp-1206494,LuInNi,189
mp-1184222,ErZnPd2,225
mp-1183483,CaAcRh2,225
mp-1188159,Zr5CuBi3,193
mp-1079300,BaZrSe3,194
mp-754668,Hf3N2O3,8
mp-1228089,Ba3SrZn2(WO6)2,160
mp-612175,Eu3(AsPd)4,47
mp-1176656,LiMn2O4,2
mp-1217472,TbScSi2,38
mp-8956,Ho2S3,62
mp-2778,HoAg,221
mp-1207034,Tb2GaNi2,71
mp-1222850,LaSmCr2O6,26
mp-1102879,ErSiPt,62
mp-29741,Tl2(CdSb)3,12
mp-1216463,V7S8,12
mp-1228912,AlCuPd2,123
mp-1111652,K2NaAlCl6,225
mp-19830,ErN,225
mp-28508,Cd(HO)2,8
mp-865810,TiTc2W,225
mp-1080146,Pu3Si2,127
mp-58,K,229
mp-1094285,Sr2Mg,63
mp-973402,SbPd3,225
mp-19375,CeCrSe2O,12
mp-1217557,TbAlGa,187
mp-1226104,Cr(FeAs3)2,10
mp-1212792,Dy4Ga12Pt,229
mp-30971,CuTe2Cl,14
mp-866195,Li2LaTl,225
mp-12673,Lu2SO2,164
mp-1215175,ZrTiW4,216
mp-21333,Cd(FeO2)2,227
mp-1189471,Tb2Sn5Rh3,36
mp-1112486,Cs2TlRuF6,225
mp-972022,Tm2ZnRh,225
mp-1274542,Ba2CoWO6,139
mp-1188187,Li3(ZnSn2)2,194
mp-922,CoPt3,221
mp-755658,CePrO2,141
mp-865623,Lu2IrRh,225
mp-605034,K2NiF6,225
mp-31198,Er3Ru2,176
mp-1224498,Hf5Zr5Ga6,38
mp-624070,GdInPd2,225
mp-980059,TbPmRh2,225
mp-1205886,Ba2PuPaO6,225
mp-643702,Cs3ZnH5,140
mp-568519,Tm3(CuGe)4,71
mp-1102840,YAlAu,62
mp-862961,PmSnRh2,225
mp-19230,K3NaCr2O8,164
mp-1226878,Cd3Hg,187
mp-1079958,LuSnIr,189
mp-1079242,DyCdGa,189
mp-557724,KBiF6,132
mp-861971,PaGaCu2,225
mp-1206852,NdAlGe,109
mp-13069,Er(AlGe)2,164
mp-989591,K2BrCl6F,225
mp-1103796,EuNi4B,191
mp-1222982,LaAlNi4,187
mp-1226669,CeCoRh,74
mp-2435,HoCo5,191
mp-973979,LiFePd2,225
mp-16060,AgAuF4,140
mp-1185835,Mg5In,155
mp-1101897,GdAsS,62
mp-1219423,Sc2Ga3Cu,25
mp-1102284,SbPdS,198
mp-1952,Ba7Al13,164
mp-1186679,PmZnRh2,225
mp-7945,V3S,121
mp-16293,KSbO3,227
mp-19927,CeZnGe,194
mp-1190078,CeGa6Ni,123
mp-1211421,KLu(MoO4)2,164
mp-1027580,MoSeS,156
mp-9264,NaTeAu,194
mp-9928,CaRhF6,148
mp-1181438,Er5BiAu2,140
mp-162,Yb,225
mp-30004,Rb4Br2O,139
mp-1219684,PrCoNi,74
mp-1094464,Mg3Zn,225
mp-19248,BaSm2CoO5,71
mp-4955,AlVCo2,225
mp-1463,LaIr2,227
mp-864837,Nd2CuRu,225
mp-1207118,Ba2CdMoO6,225
mp-1212895,Er12In3Fe2,139
mp-569115,Li2ZnGe,164
mp-1216420,VCrGeC,164
mp-1096860,Ca2TiO4,139
mp-561428,NiF3,167
mp-1186283,Nd3Sc,194
mp-568666,RbAuI3,12
mp-1222951,LaGd3(BrO)4,38
mp-1209911,NdSbIr,62
mp-867872,LiCdAg2,225
mp-1096867,Cd(CuSe)2,164
mp-25432,PWO4F,2
mp-1025423,SmGa2Ni,65
mp-1222222,Mn4Ga3Co8Ge,166
mp-1095545,ZrTc2,194
mp-1027281,MoWSeS3,156
mp-1105606,TiGeIr,46
mvc-15846,CaWF6,148
mp-20777,SmCoGe,62
mp-1102795,ErZnPt,62
mp-1224422,Hf3Ga3Pd2Pt,174
mp-29767,Pt5Se4,14
mp-3847,DyCoC2,38
mp-752938,LiMnF3,167
mp-865151,YbNdRh2,225
mp-21122,NdSb2Pd,129
mp-1519387,BaSrEuSbO6,216
mp-12855,Cu2HgGeSe4,121
mp-1103807,Eu(GaTe2)2,66
mp-9061,KPdF3,221
mp-556549,Bi2O3,56
mp-2906,Ho(NiP)2,139
mp-1101942,LaSb2,64
mp-862962,CaLaZn2,225
mp-865172,YbTaRu2,225
mp-33615,Ba(LaS2)2,122
mp-15963,HfPRu,189
mp-697179,ZrH,131
mp-676040,NiPS3,12
mp-7725,Na2UO4,139
mp-8753,K4HgP2,166
mp-865964,Li2CaSn,225
mp-568284,SrI2,62
mp-1219504,Sb3TeClO6,8
mp-1254937,Ca2AlCoO5,1
mp-996982,AgBiO2,166
mp-1208013,TlV(SO4)2,150
mp-559355,Hg3AsS4Cl,186
mp-1025156,NpB6,221
mp-1114543,KRb2NbF6,225
mp-27957,Ba3NiO4,167
mp-1206569,Tm2MgSi2,127
mp-1101778,LaAlAu,62
mp-12902,ErAgTe2,113
mp-1190212,Yb5Pt3,193
mp-642725,CaHClO,186
mp-1174064,Li3MnCoO5,12
mp-11791,CeCuSe2,14
mp-1247004,Sr(ZnN)2,164
mp-21882,Ce(FeGe)2,139
mp-27677,KCu4S3,123
mp-1278154,Sr2FeWO6,2
mp-1018130,PaC2,139
mp-1186234,NbSe2,38
mp-1217342,ThFeNi4,187
mp-30471,CaCu,11
mp-555805,AlSCl7,7
mp-571506,TmAlSi,63
mp-50,Ta,229
mp-1184681,Hf3Sc,194
mp-759180,Li2Fe3CoO8,12
mp-756468,CaY2O4,63
mp-1186024,Na3Cd,225
mp-1206382,Tm2Ni2Pb,65
mp-1027761,TeMo2S3,156
mp-1218116,TaAlNi,38
mp-977567,Hf2CuRe,225
mp-11623,LaInO3,62
mp-640147,Fe(NiO2)2,227
mp-571069,Ba3(CdSb2)2,12
mp-7908,Al2ZnTe4,82
mp-1068803,YbGa4,12
mp-999189,Fe3Ni,221
mp-449,Fe5Si3,193
mp-757971,Li7Cr2O8,1
mp-1187412,Th(NiH)2,191
mp-1185062,La2MgCd,225
mp-1183076,Ac2AgPb,225
mp-1189146,Sm3Ni13B2,191
mp-1223872,HoCo4Ni,187
mp-22382,TbInAg2,225
mp-1222020,Mn(CuSe)2,216
mp-867187,ScInIr2,225
mp-2267,HoB2,191
mp-1190096,TbWC2,62
mp-29209,Ba(MgBi)2,164
mp-15785,KDyS2,166
mp-13854,B3Ru2,194
mp-27849,TiBrN,59
mp-36577,Sr(AsS2)2,1
mp-569017,PdI2,58
mp-752910,Na3BiO4,65
mp-1205629,Cs3FeF6,225
mp-23795,CuH4(OF)2,12
mp-22740,CeCuSi,194
mp-1007656,HfPd3,221
mp-30460,YNiBi,216
mp-1079096,Cs2NaLaBr6,225
mp-753128,Li2VO2F,164
mp-15988,Li2CuSb,216
mp-1206967,Rb3LuF6,225
mp-756477,LiTeHO4,6
mp-1518827,BaCaTbBiO6,2
mp-1218363,SrCa(CuO2)2,139
mp-447,TmAu,221
mp-753326,LiAg2F6,150
mp-1517190,Eu2YSbO6,225
mp-22041,HoGeRu,62
mp-22766,CaIn2O4,227
mp-862432,Sc2AgIr,225
mvc-13123,CaFeReO6,7
mp-755438,LiFe2O2F3,8
mp-1218091,SrPr(CoO3)2,7
mp-1101093,CsZn4P3,123
mp-10065,UFe3B2,191
mp-1014229,Ti2Zn,139
mp-863731,InH4NCl4,88
mp-1206785,Nd2GaNi2,71
mp-7617,Rb3YF6,139
mp-1207040,Ba2InOsO6,225
mp-1218887,SnTePbSe,123
mp-772213,La4CuO8,65
mp-34289,TiNbS4,12
mp-12007,HoCdCu4,216
mp-8122,ErCuSi,194
mp-2659,LiN3,12
mp-1029791,MgSnN2,33
mp-1078758,Sr2NiRuO6,225
mp-1104243,Th(MnAl2)4,139
mp-5399,Tb(FeSi)2,139
mp-1266335,TiZnSiO5,1
mp-1102565,ZrCoSi,62
mp-1239166,TaCr3(CuS4)2,166
mp-972048,Zn6Mo,225
mp-850978,VFeO4,74
mp-754872,Mn6O5F7,5
mvc-9650,CaPr(FeO3)2,31
mp-978845,Sm3Sc,194
mp-3489,Nd(FeSi)2,139
mp-1078886,Ce(AlAu)2,129
mp-560515,K4Ru2Cl10O,139
mp-1103248,TiSiIr,62
mp-2442,ErAu,221
mp-1232083,Dy2MgSe4,227
mp-28302,K4CdP2,166
mp-1215509,ZnPd2,123
mp-1226862,Ce2Al3Sn,25
mp-1186721,Pr3Lu,194
mp-1078520,AlHO2,58
mp-2132,CrN,225
mp-1540546,RbPbF3,161
mp-1245745,MgTiN2,166
mp-571008,Pr(CoAs)2,139
mp-1185826,MgAlAu2,225
mp-19252,K2NiO2,139
mp-358,HgTe,152
mp-5564,Pr(AgGe)2,139
mp-1210524,Lu5SbPt2,140
mp-4311,HoAgSn,186
mp-1185948,MgPt2,189
mp-3525,Sb2Te2Se,166
mp-1067627,PbS,12
mp-850214,LiFeCoO4,74
mp-1185099,KHg3,194
