formula,n_atom,a,b,c,alpha,beta,gamma,density,unique_elems,is_dup,cif_path,source
Li7CaNb2V3O17,30,4.63371181,4.59873819,9.1228981,94.64793396000002,90.44033813000001,94.52204132,6.012226460015401,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0021.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0021.cif
Cs2Rb3Ba2Ca2WCl4(O2F3)2,24,6.56386185,6.56252861,6.75093985,63.17262268000001,66.11172485,65.50761414,10.077829890701064,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0022.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0022.cif
KLiLaPrMn2ZnCd2W3ClO18,31,4.10857153,5.71015024,10.8357029,97.84056854,92.34988403,104.37893677000001,10.930778821816004,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0023.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0023.cif
CsRbLiCaLaVB2Cl6(OF)4,22,5.7220645,7.32020712,7.45142365,117.18260956000002,88.66885376,89.21510315,4.964707931615087,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0024.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0024.cif
SmYThGaFeCo(S2O3)2,16,4.85789776,4.80154848,7.0288372,88.41634369,90.61971283,93.02513885,8.929755507512558,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0025.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0025.cif
Ba3SmSi5Sb(O5F)3,28,5.55214691,5.505598549999999,5.88577127,108.54730225,92.53697205,94.10487366,10.973829464473853,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0026.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0026.cif
KNaEr2V3Ni2As2O15F7,33,6.13961363,6.1851820900000005,6.0828023,67.99913025,71.31931305000002,75.05374907999999,9.858935829195596,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0027.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0027.cif
K3Li2YTaCoB2(O4F3)2,24,6.274742130000001,6.76689196,7.0681901,67.11904907,63.38993835000001,65.18013763000002,5.09181940699807,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0028.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0028.cif
Ca2GdFe2BiSbClO10,18,3.66198516,3.69233799,10.95696735,90.19641876,90.04745483000002,115.34140015000001,10.85509764372768,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0029.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0029.cif
Rb6LuV2Cr5Ni2(OF)10,36,7.43347597,8.08201504,8.33361244,109.48804474000002,89.38188171,89.16421509000001,5.338483047062887,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0030.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0030.cif
Na2Li2BeNiSn2BiP2H2O17,30,4.80437279,5.30423069,6.74254131,109.47183990000002,99.34898375999998,91.95513153,9.495523833012824,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0031.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0031.cif
KBa3CaYbU2Mn3Fe2Si2AgO22,38,6.26338196,6.45605421,7.57637501,89.4068222,92.47433472,88.56581115999998,10.489741867075782,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0032.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0032.cif
K2Sr2NbAlZnInCoAs2PPbO19,32,4.78100061,5.49293327,9.05723858,99.59000397,94.05076599000002,100.21047211,9.435005951344944,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0033.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0033.cif
Li3MgTiNbTlCoNiO11,20,3.97156954,4.46805048,4.91272449,98.85655212,81.61502075,85.81736755,13.39048212375322,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0034.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0034.cif
RbLi3MnV2FeOs(O4F3)2,23,4.91701555,5.37308884,5.39832401,111.8874588,84.57865143,88.39051819000001,9.48995071231363,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0035.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0035.cif
NaLiPr2TiMn2Al3Co2(SbO11)2,36,5.51659679,5.69928217,6.32222652,105.41571045000002,89.0270462,93.8515625,10.976487094886002,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0036.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0036.cif
NaSmTmTiAlAgO8,14,5.198482040000001,5.26250696,5.76358271,62.32762909000001,64.00297546,60.25965881000002,9.289237762793489,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0037.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0037.cif
CsKLi2Gd2Ga2(O2F5)2,22,4.166947359999999,4.52139091,5.41609287,85.55820464999998,89.67724609000001,88.55704498,14.593747864200564,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0038.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0038.cif
K2Rb2LiNd4UCu3Ag2S8IO6,30,6.23268414,6.382232190000001,8.4941864,95.53619385,93.05429076999998,103.21028136999999,9.954844645703234,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0039.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0039.cif
NaCa4GdTaTiAl3SiCl2O17,31,5.60126734,5.5325174299999995,7.03370619,86.17448425000002,86.91997528,88.10080719000001,7.8125658146740715,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0040.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0040.cif
Rb2NaCaTa2BeGe2BiO15,25,4.13158607,4.09404278,10.05824089,89.81070709,90.0412674,90.6350174,11.704830934688436,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0041.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0041.cif
Li2CaEu5ScTiCuNiB2WCO24,40,6.21317005,6.33519316,8.71609688,70.46604156,68.96411133,64.57633971999999,9.582413570587871,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0042.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0042.cif
KNaGd2Lu2Zr2S7O3,18,4.16833401,4.21134615,4.21189547,61.22454071,60.252536770000006,59.984016419999996,37.124947524443435,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0043.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0043.cif
Cs2KRbBa2ScBi2PdRhClO5F12,29,7.51089334,8.11234379,8.55103683,69.04261017,67.38071442,68.70135498,6.438498893977118,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0044.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0044.cif
CaLaCu2SnMo2PO15,23,5.15955162,5.394585610000001,6.7867384,101.20407867,107.71824646,93.03099823000001,8.41115165268876,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0045.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0045.cif
LaY3ScTiCu2S3O8,19,4.50068474,4.453289510000001,4.71941519,89.73702240000001,91.8614502,98.37354278999997,15.085690704268877,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0046.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0046.cif
Li3CaSc2UCoCu2Si2O15,27,3.62602329,5.395890709999999,7.61183167,100.82267761,93.77614594,110.42674255000001,10.660282944764242,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0047.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0047.cif
KRbBa2Na2Ce2Bi3(SO6)2,25,4.5780587200000005,4.52782726,14.06953526,95.90647888000001,91.43431854000002,89.76621246,9.210142449040594,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0048.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0048.cif
K2Rb3Na3LiEuSiClO4F9,25,5.124102119999999,5.806453229999999,8.16104698,67.10710144,72.76457214,62.73680114999999,7.266269356300216,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0049.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0049.cif
KLi2Ca2Y2Mn2TlBiCl5O9,25,4.50439072,5.24192715,8.95072079,95.23564147999998,92.93108368,92.09979248,9.13636441159056,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0050.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0050.cif
K2NaLiCaBeAg2GePWSO16,28,5.78641176,5.763807769999999,6.03553581,81.31048584000001,91.76712798999999,110.40325928000001,8.447112520429162,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0051.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0051.cif
Li5Gd4TmAlS8O4F3,26,5.80531979,6.03101778,6.51185846,100.15091705,81.52721405000001,86.51661682,9.291624334251681,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0052.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0052.cif
K2Na4CaNbCuSb3(O2F)6,30,6.220813270000001,6.31882954,8.82053757,72.18074799,69.52522278,61.76127243000002,6.1123229964430985,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0053.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0053.cif
La2MnAl2SnPd2O11,19,5.023119450000001,5.04651403,5.24929905,81.91701508000001,81.11698151,81.95880889999998,11.492474418965756,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0054.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0054.cif
K4La2RuF12,19,5.22717524,6.15985489,6.18160486,119.41584777999998,88.89118195,90.4429245,7.311477532967069,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0055.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0055.cif
K2RbNa2LiCaTiBeVCuReNiBiO19,33,6.04195213,6.37665176,6.77661371,61.25160979999999,60.90478516000001,63.233673100000004,10.263471765767886,13,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0056.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0056.cif
BaNa3Li3Zr3Ti4O18,32,6.52635288,6.799039359999999,7.23927784,83.9445343,85.25468445,88.21201324,5.114520078630799,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0057.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0057.cif
CsNa2ReF8,12,3.96359777,4.01961517,4.38425922,63.226234440000006,63.130725859999984,61.596549990000014,16.42296652033621,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_058_0058.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_058_0058.cif
Ba4LiCaCeEr2Mn2RuO16,28,5.03549719,5.072471620000001,5.25571489,63.46382904,62.65238953,63.119392400000024,25.185067258202313,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0001.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0001.cif
BaLa2YTi2AlFe2B(AsO9)2,30,3.42669821,3.5370020899999997,9.47974491,89.22559357,87.06309509,92.09896088,17.19253239330138,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0002.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0002.cif
Sr2LiTiV2Cu2(ClO2)4,20,5.63653612,5.738777640000001,6.10507631,91.29187775,85.92934418000002,88.49362946000001,6.147944872950932,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0003.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0003.cif
Rb2Na2Li3CaUBe2NbNiH2O11F7,33,5.8048439,6.44007826,7.22073078,109.34147644,90.22247314,88.73836517,6.498112847284858,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0004.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0004.cif
Ba2Li3Ca2Lu2AlB3PHWO20,36,5.37327147,5.44869804,5.98238277,74.46430969,84.52135468,86.65480042000002,13.064248795194906,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0005.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0005.cif
Li2La2Pr2YZn3InNiBiO17,30,5.74322796,5.868862149999999,6.55374002,70.51894379,70.64275359999999,76.81710815,12.900982227746688,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0006.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0006.cif
Ba3TmSbMo(OF)6,18,5.13015318,4.956784730000001,5.20873308,96.07488251,96.65940094,97.11727905000001,12.92586630531508,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0007.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0007.cif
NaSrTm4UCo4WO18,30,5.78488207,5.67821264,5.90373325,61.16047668000001,62.769104,61.08327103,20.226524099363093,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0008.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0008.cif
Li2CaLaDy4TaMn(SO)8,26,5.10202694,6.5630846,7.33572912,68.27215576,68.2061615,73.14570618,11.651626522480996,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0009.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0009.cif
K2LiMgZr2AlTlVInSi3O19F,33,4.20240593,4.17135572,11.17364502,86.19017029000001,87.68437958,92.39454651,9.331252101694814,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0010.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0010.cif
Rb4Gd2UNbIn2CuBi(ClO8)2,30,6.037135120000001,6.74725485,7.45114136,93.86289215000001,94.77267456000001,90.84903717000002,9.996762461494068,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0011.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0011.cif
K6Ho2U2Te(HO6)3,32,4.92209578,5.67431164,6.67011786,113.39906311,103.20729064999999,97.94820404,15.059548199645262,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0012.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0012.cif
K2RbBaNaLi2V3Bi(PO7)3,35,5.86963749,7.746201519999999,8.4440279,107.90869904,93.79178619,91.72386932,5.148311201793396,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0013.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0013.cif
Rb2Na2Sr4NdFeAs2Cl2O13F2,29,4.78518581,5.19626331,5.86550331,91.80067444,77.31269835999998,84.13237,14.502198550668014,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM3_059_0014.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM3_059_0014.cif
